Country;Country Code;District;District Code;Cadastre;Cadastre Code
Czech Republic;CZ;České Budějovice;3301;Mokrý Lom;745707
Czech Republic;CZ;České Budějovice;3301;Munice;639613
Czech Republic;CZ;České Budějovice;3301;Mydlovary u Dívčic;626210
Czech Republic;CZ;České Budějovice;3301;Mýtiny;706230
Czech Republic;CZ;České Budějovice;3301;Nakolice;706248
Czech Republic;CZ;České Budějovice;3301;Nákří;633151
Czech Republic;CZ;České Budějovice;3301;Nedabyle;702102
Czech Republic;CZ;České Budějovice;3301;Něchov;702501
Czech Republic;CZ;České Budějovice;3301;Neplachov;703389
Czech Republic;CZ;České Budějovice;3301;Nesměň u Ločenic;686310
Czech Republic;CZ;České Budějovice;3301;Netěchovice;703907
Czech Republic;CZ;České Budějovice;3301;Nová Ves u Českých Budějovic;702111
Czech Republic;CZ;České Budějovice;3301;Nové Hrady;706256
Czech Republic;CZ;České Budějovice;3301;Nuzice;708143
Czech Republic;CZ;České Budějovice;3301;Obora u Vyšného;788864
Czech Republic;CZ;České Budějovice;3301;Ohrazení;791628
Czech Republic;CZ;České Budějovice;3301;Olešnice u Trhových Svinů;710334
Czech Republic;CZ;České Budějovice;3301;Olešník;710491
Czech Republic;CZ;České Budějovice;3301;Opalice;711390
Czech Republic;CZ;České Budějovice;3301;Ostrolovský Újezd;780898
Czech Republic;CZ;České Budějovice;3301;Otěvěk;780901
Czech Republic;CZ;České Budějovice;3301;Otmanka;673137
Czech Republic;CZ;České Budějovice;3301;Paseky u Horní Stropnice;644323
Czech Republic;CZ;České Budějovice;3301;Pašice;721107
Czech Republic;CZ;České Budějovice;3301;Pašinovice;668761
Czech Republic;CZ;České Budějovice;3301;Pašovice;646032
Czech Republic;CZ;České Budějovice;3301;Pěčín u Trhových Svinů;768235
Czech Republic;CZ;České Budějovice;3301;Pelejovice;628841
Czech Republic;CZ;České Budějovice;3301;Petrovice u Borovan;719935
Czech Republic;CZ;České Budějovice;3301;Pištín;721115
Czech Republic;CZ;České Budějovice;3301;Planá u Českých Budějovic;641618
Czech Republic;CZ;České Budějovice;3301;Plástovice;746711
Czech Republic;CZ;České Budějovice;3301;Plav;721549
Czech Republic;CZ;České Budějovice;3301;Poněšice;670081
Czech Republic;CZ;České Budějovice;3301;Popovice u Dolního Bukovska;628859
Czech Republic;CZ;České Budějovice;3301;Pořežany;725960
Czech Republic;CZ;České Budějovice;3301;Předčice;628093
Czech Republic;CZ;České Budějovice;3301;Purkarec;736791
Czech Republic;CZ;České Budějovice;3301;Radonice u Drahotěšic;631841
Czech Republic;CZ;České Budějovice;3301;Radostice u Trocnova;768430
Czech Republic;CZ;České Budějovice;3301;Radošovice u Českých Budějovic;738557
Czech Republic;CZ;České Budějovice;3301;Rankov u Trhových Svinů;780910
Czech Republic;CZ;České Budějovice;3301;Roudné;741612
Czech Republic;CZ;České Budějovice;3301;Rudolfov u Českých Budějovic;743470
Czech Republic;CZ;České Budějovice;3301;Rychnov u Nových Hradů;744361
Czech Republic;CZ;České Budějovice;3301;Římov;745723
Czech Republic;CZ;České Budějovice;3301;Sedlce;760226
Czech Republic;CZ;České Budějovice;3301;Sedlec u Českých Budějovic;746720
Czech Republic;CZ;České Budějovice;3301;Sedlec u Temelína;765791
Czech Republic;CZ;České Budějovice;3301;Sedlíkovice u Dolního Bukovska;628867
Czech Republic;CZ;České Budějovice;3301;Sedlo u Komařic;668770
Czech Republic;CZ;České Budějovice;3301;Slavče;785091
Czech Republic;CZ;České Budějovice;3301;Slavče u Trhových Svinů;749915
Czech Republic;CZ;České Budějovice;3301;Slavětice u Všemyslic;787205
Czech Republic;CZ;České Budějovice;3301;Slavošovice u Lišova;750441
Czech Republic;CZ;České Budějovice;3301;Smilovice u Týna nad Vltavou;628107
Czech Republic;CZ;České Budějovice;3301;Sobětice u Žimutic;797065
Czech Republic;CZ;České Budějovice;3301;Spolí u Ledenic;752835
Czech Republic;CZ;České Budějovice;3301;Srubec;753131
Czech Republic;CZ;České Budějovice;3301;Staré Hodějovice;754331
Czech Republic;CZ;České Budějovice;3301;Staré Hutě u Horní Stropnice;644269
Czech Republic;CZ;České Budějovice;3301;Strážkovice;756598
Czech Republic;CZ;České Budějovice;3301;Strýčice;738565
Czech Republic;CZ;České Budějovice;3301;Střížov nad Malší;758035
Czech Republic;CZ;České Budějovice;3301;Svatý Jan nad Malší;760234
Czech Republic;CZ;České Budějovice;3301;Svébohy;644293
Czech Republic;CZ;České Budějovice;3301;Šalmanovice;761940
Czech Republic;CZ;České Budějovice;3301;Šejby;644315
Czech Republic;CZ;České Budějovice;3301;Ševětín;762458
Czech Republic;CZ;České Budějovice;3301;Štěpánovice u Českých Budějovic;763489
Czech Republic;CZ;České Budějovice;3301;Štipoklasy;763829
Czech Republic;CZ;České Budějovice;3301;Štiptoň;706264
Czech Republic;CZ;České Budějovice;3301;Temelín;765805
Czech Republic;CZ;České Budějovice;3301;Temelínec;765813
Czech Republic;CZ;České Budějovice;3301;Těšínov;766771
Czech Republic;CZ;České Budějovice;3301;Todně;702528
Czech Republic;CZ;České Budějovice;3301;Trhové Sviny;768154
Czech Republic;CZ;České Budějovice;3301;Trocnov;768448
Czech Republic;CZ;České Budějovice;3301;Třebeč;769398
Czech Republic;CZ;České Budějovice;3301;Třebín;633658
Czech Republic;CZ;České Budějovice;3301;Třebotovice;662216
Czech Republic;CZ;České Budějovice;3301;Třitim;628115
Czech Republic;CZ;České Budějovice;3301;Tuchonice;725978
Czech Republic;CZ;České Budějovice;3301;Tupesy;738573
Czech Republic;CZ;České Budějovice;3301;Týn nad Vltavou;772127
Czech Republic;CZ;České Budějovice;3301;Údolí u Nových Hradů;706272
Czech Republic;CZ;České Budějovice;3301;Úsilné;774731
Czech Republic;CZ;České Budějovice;3301;Včelná;777382
Czech Republic;CZ;České Budějovice;3301;Velechvín;668494
Czech Republic;CZ;České Budějovice;3301;Veveří u Nových Hradů;706281
Czech Republic;CZ;České Budějovice;3301;Vidov;741621
Czech Republic;CZ;České Budějovice;3301;Vitín;782882
Czech Republic;CZ;České Budějovice;3301;Vlachnovice;783251
Czech Republic;CZ;České Budějovice;3301;Vlhlavy;746738
Czech Republic;CZ;České Budějovice;3301;Vlkov u Drahotěšic;631850
Czech Republic;CZ;České Budějovice;3301;Vlkovice;793922
Czech Republic;CZ;České Budějovice;3301;Vrábče;785105
Czech Republic;CZ;České Budějovice;3301;Vráto;785687
Czech Republic;CZ;České Budějovice;3301;Vrcov;607771
Czech Republic;CZ;České Budějovice;3301;Všemyslice;787213
Czech Republic;CZ;České Budějovice;3301;Všeteč;787221
Czech Republic;CZ;České Budějovice;3301;Vyšné;788872
Czech Republic;CZ;České Budějovice;3301;Záblatí;789089
Czech Republic;CZ;České Budějovice;3301;Záboří u Českých Budějovic;789283
Czech Republic;CZ;České Budějovice;3301;Zahájí u Hluboké nad Vltavou;789755
Czech Republic;CZ;České Budějovice;3301;Zahorčice u Vrábče;785121
Czech Republic;CZ;České Budějovice;3301;Zaliny;662224
Czech Republic;CZ;České Budějovice;3301;Závraty;641626
Czech Republic;CZ;České Budějovice;3301;Zborov;791644
Czech Republic;CZ;České Budějovice;3301;Zliv u Českých Budějovic;793272
Czech Republic;CZ;České Budějovice;3301;Zvěrkovice u Týna nad Vltavou;614009
Czech Republic;CZ;České Budějovice;3301;Zvíkov u Lišova;793931
Czech Republic;CZ;České Budějovice;3301;Žabovřesky u Českých Budějovic;794163
Czech Republic;CZ;České Budějovice;3301;Žár u Nových Hradů;794546
Czech Republic;CZ;České Budějovice;3301;Žimutice;797073
Czech Republic;CZ;České Budějovice;3301;Žumberk u Nových Hradů;794554
Czech Republic;CZ;Český Krumlov;3302;Arnoštov u Českého Krumlova;991694
Czech Republic;CZ;Český Krumlov;3302;Bělá u Malont;691097
Czech Republic;CZ;Český Krumlov;3302;Běleň;715778
Czech Republic;CZ;Český Krumlov;3302;Benešov nad Černou;602388
Czech Republic;CZ;Český Krumlov;3302;Besednice;603210
Czech Republic;CZ;Český Krumlov;3302;Blansko u Kaplice;663140
Czech Republic;CZ;Český Krumlov;3302;Bohdalovice u Větřní;781169
Czech Republic;CZ;Český Krumlov;3302;Bolechy;687111
Czech Republic;CZ;Český Krumlov;3302;Boletice;607151
Czech Republic;CZ;Český Krumlov;3302;Borová u Chvalšin;655295
Czech Republic;CZ;Český Krumlov;3302;Boršov u Loučovic;687162
Czech Republic;CZ;Český Krumlov;3302;Brloh pod Kletí;609846
Czech Republic;CZ;Český Krumlov;3302;Bukovsko;691101
Czech Republic;CZ;Český Krumlov;3302;Cetviny;744255
Czech Republic;CZ;Český Krumlov;3302;Cipín;750255
Czech Republic;CZ;Český Krumlov;3302;Černá v Pošumaví;619868
Czech Republic;CZ;Český Krumlov;3302;Čeřín;742759
Czech Republic;CZ;Český Krumlov;3302;Český Heršlák;642894
Czech Republic;CZ;Český Krumlov;3302;Český Krumlov;622931
Czech Republic;CZ;Český Krumlov;3302;Děkanské Skaliny;683621
Czech Republic;CZ;Český Krumlov;3302;Dlouhá;704024
Czech Republic;CZ;Český Krumlov;3302;Dluhoště;683647
Czech Republic;CZ;Český Krumlov;3302;Dolní Drkolná;788945
Czech Republic;CZ;Český Krumlov;3302;Dolní Dvořiště;628972
Czech Republic;CZ;Český Krumlov;3302;Dolní Příbraní;724769
Czech Republic;CZ;Český Krumlov;3302;Dolní Svince;630241
Czech Republic;CZ;Český Krumlov;3302;Dolní Třebonín;630250
Czech Republic;CZ;Český Krumlov;3302;Dvorečná;687171
Czech Republic;CZ;Český Krumlov;3302;Dvořetín;760633
Czech Republic;CZ;Český Krumlov;3302;Frydava;635294
Czech Republic;CZ;Český Krumlov;3302;Frymburk;635260
Czech Republic;CZ;Český Krumlov;3302;Hartunkov;602400
Czech Republic;CZ;Český Krumlov;3302;Hašlovice;781193
Czech Republic;CZ;Český Krumlov;3302;Herbertov;788988
Czech Republic;CZ;Český Krumlov;3302;Hněvanov;742767
Czech Republic;CZ;Český Krumlov;3302;Hodonice u Malont;691151
Czech Republic;CZ;Český Krumlov;3302;Holubov;641472
Czech Republic;CZ;Český Krumlov;3302;Horní Dlouhá;715786
Czech Republic;CZ;Český Krumlov;3302;Horní Dvořiště;642908
Czech Republic;CZ;Český Krumlov;3302;Horní Jílovice;742732
Czech Republic;CZ;Český Krumlov;3302;Horní Kaliště;629006
Czech Republic;CZ;Český Krumlov;3302;Horní Okolí;715794
Czech Republic;CZ;Český Krumlov;3302;Horní Planá;643700
Czech Republic;CZ;Český Krumlov;3302;Hořice na Šumavě;645231
Czech Republic;CZ;Český Krumlov;3302;Houbový Vrch;930474
Czech Republic;CZ;Český Krumlov;3302;Hradiště u Kaplice;663158
Czech Republic;CZ;Český Krumlov;3302;Hrudkov;788953
Czech Republic;CZ;Český Krumlov;3302;Chabičovice;695297
Czech Republic;CZ;Český Krumlov;3302;Chlum u Křemže;651460
Czech Republic;CZ;Český Krumlov;3302;Chlumec;790796
Czech Republic;CZ;Český Krumlov;3302;Chodeč;777838
Czech Republic;CZ;Český Krumlov;3302;Chodeč-Zvíkov;704067
Czech Republic;CZ;Český Krumlov;3302;Chvalšiny;655333
Czech Republic;CZ;Český Krumlov;3302;Jablonec u Českého Krumlova;991732
Czech Republic;CZ;Český Krumlov;3302;Janské Údolí;740608
Czech Republic;CZ;Český Krumlov;3302;Janské Údolí-Kovářov;609854
Czech Republic;CZ;Český Krumlov;3302;Jaroměř u Malont;691119
Czech Republic;CZ;Český Krumlov;3302;Jaronín;705471
Czech Republic;CZ;Český Krumlov;3302;Jaronín-Kuklov;609862
Czech Republic;CZ;Český Krumlov;3302;Jasánky;635316
Czech Republic;CZ;Český Krumlov;3302;Jenín;628981
Czech Republic;CZ;Český Krumlov;3302;Kaplice;663069
Czech Republic;CZ;Český Krumlov;3302;Kapličky;798916
Czech Republic;CZ;Český Krumlov;3302;Kladenské Rovné;662020
Czech Republic;CZ;Český Krumlov;3302;Kladné;662038
Czech Republic;CZ;Český Krumlov;3302;Kladné-Dobrkovice;623075
Czech Republic;CZ;Český Krumlov;3302;Klení;602426
Czech Republic;CZ;Český Krumlov;3302;Koryta u Hněvanova;742813
Czech Republic;CZ;Český Krumlov;3302;Kraví Hora;930458
Czech Republic;CZ;Český Krumlov;3302;Křemže;675768
Czech Republic;CZ;Český Krumlov;3302;Křenov u Kájova;662046
Czech Republic;CZ;Český Krumlov;3302;Kuří;602434
Czech Republic;CZ;Český Krumlov;3302;Kyselov;619914
Czech Republic;CZ;Český Krumlov;3302;Ličov;683655
Czech Republic;CZ;Český Krumlov;3302;Ličov-Desky;683639
Czech Republic;CZ;Český Krumlov;3302;Lipno nad Vltavou;684309
Czech Republic;CZ;Český Krumlov;3302;Loučovice;687138
Czech Republic;CZ;Český Krumlov;3302;Lověšice;735914
Czech Republic;CZ;Český Krumlov;3302;Lužnice u Pohorské Vsi;724777
Czech Republic;CZ;Český Krumlov;3302;Malče;603228
Czech Republic;CZ;Český Krumlov;3302;Malčice;695301
Czech Republic;CZ;Český Krumlov;3302;Malčice-Osek;735892
Czech Republic;CZ;Český Krumlov;3302;Malonty;691127
Czech Republic;CZ;Český Krumlov;3302;Maňávka u Českého Krumlova;991759
Czech Republic;CZ;Český Krumlov;3302;Meziříčí u Malont;691135
Czech Republic;CZ;Český Krumlov;3302;Mikulov;744263
Czech Republic;CZ;Český Krumlov;3302;Mirkovice;695319
Czech Republic;CZ;Český Krumlov;3302;Mladoňov;744204
Czech Republic;CZ;Český Krumlov;3302;Mnichovice u Loučovic;798924
Czech Republic;CZ;Český Krumlov;3302;Mojné;698148
Czech Republic;CZ;Český Krumlov;3302;Mojné-Skřidla;777846
Czech Republic;CZ;Český Krumlov;3302;Mostky;663166
Czech Republic;CZ;Český Krumlov;3302;Mýto u Hořic na Šumavě;645249
Czech Republic;CZ;Český Krumlov;3302;Netřebice;704041
Czech Republic;CZ;Český Krumlov;3302;Nová Ves u Brloha;705497
Czech Republic;CZ;Český Krumlov;3302;Novosedly u Kájova;662062
Czech Republic;CZ;Český Krumlov;3302;Okrouhlík;930440
Czech Republic;CZ;Český Krumlov;3302;Omlenice;711217
Czech Republic;CZ;Český Krumlov;3302;Ondřejov u Českého Krumlova;991775
Czech Republic;CZ;Český Krumlov;3302;Ostrov na Šumavě;715760
Czech Republic;CZ;Český Krumlov;3302;Pasečná;635286
Czech Republic;CZ;Český Krumlov;3302;Pasovary;760641
Czech Republic;CZ;Český Krumlov;3302;Pernek;719307
Czech Republic;CZ;Český Krumlov;3302;Pestřice;643742
Czech Republic;CZ;Český Krumlov;3302;Pivonice u Pohorské Vsi;724785
Czech Republic;CZ;Český Krumlov;3302;Plešovice;793027
Czech Republic;CZ;Český Krumlov;3302;Pohoří na Šumavě;724807
Czech Republic;CZ;Český Krumlov;3302;Polná na Šumavě;930466
Czech Republic;CZ;Český Krumlov;3302;Polná u Českého Krumlova;991741
Czech Republic;CZ;Český Krumlov;3302;Pořešín;725943
Czech Republic;CZ;Český Krumlov;3302;Prostřední Svince;630284
Czech Republic;CZ;Český Krumlov;3302;Prostřední Svince-Holkov;777820
Czech Republic;CZ;Český Krumlov;3302;Přední Výtoň;734390
Czech Republic;CZ;Český Krumlov;3302;Přídolí;735868
Czech Republic;CZ;Český Krumlov;3302;Přísečná;736147
Czech Republic;CZ;Český Krumlov;3302;Přísečná-Domoradice;623083
Czech Republic;CZ;Český Krumlov;3302;Radčice u Malont;691143
Czech Republic;CZ;Český Krumlov;3302;Rájov;793035
Czech Republic;CZ;Český Krumlov;3302;Rájov-Černice;698130
Czech Republic;CZ;Český Krumlov;3302;Rapotice u Malont;691160
Czech Republic;CZ;Český Krumlov;3302;Rojšín;740624
Czech Republic;CZ;Český Krumlov;3302;Rožmberk nad Vltavou;742741
Czech Republic;CZ;Český Krumlov;3302;Rožmitál na Šumavě;742805
Czech Republic;CZ;Český Krumlov;3302;Rybník u Dolního Dvořiště;628999
Czech Republic;CZ;Český Krumlov;3302;Rychnov nad Malší;744212
Czech Republic;CZ;Český Krumlov;3302;Skláře na Šumavě;645257
Czech Republic;CZ;Český Krumlov;3302;Skubice;760609
Czech Republic;CZ;Český Krumlov;3302;Slavkov u Českého Krumlova;750247
Czech Republic;CZ;Český Krumlov;3302;Slupenec;623059
Czech Republic;CZ;Český Krumlov;3302;Soběnov;751677
Czech Republic;CZ;Český Krumlov;3302;Spolí;735884
Czech Republic;CZ;Český Krumlov;3302;Spolí-Nové Spolí;623091
Czech Republic;CZ;Český Krumlov;3302;Srnín;736155
Czech Republic;CZ;Český Krumlov;3302;Stradov u Kaplice;711233
Czech Republic;CZ;Český Krumlov;3302;Střemily;655341
Czech Republic;CZ;Český Krumlov;3302;Střítež u Kaplice;739961
Czech Republic;CZ;Český Krumlov;3302;Studánky u Vyššího Brodu;788970
Czech Republic;CZ;Český Krumlov;3302;Suchdol u Bujanova;615706
Czech Republic;CZ;Český Krumlov;3302;Svatomírov;789003
Czech Republic;CZ;Český Krumlov;3302;Svéraz;760617
Czech Republic;CZ;Český Krumlov;3302;Svéraz u Větřní;781266
Czech Republic;CZ;Český Krumlov;3302;Světlík;760625
Czech Republic;CZ;Český Krumlov;3302;Svíba;645273
Czech Republic;CZ;Český Krumlov;3302;Šafléřov;715808
Czech Republic;CZ;Český Krumlov;3302;Šebanov;645265
Czech Republic;CZ;Český Krumlov;3302;Štědrkov;744271
Czech Republic;CZ;Český Krumlov;3302;Štěkře;790818
Czech Republic;CZ;Český Krumlov;3302;Tichá;744221
Czech Republic;CZ;Český Krumlov;3302;Trojany u Dolního Dvořiště;629014
Czech Republic;CZ;Český Krumlov;3302;Třebovice u Českého Krumlova;991821
Czech Republic;CZ;Český Krumlov;3302;Třísov;641529
Czech Republic;CZ;Český Krumlov;3302;Uhlíkov u Českého Krumlova;991813
Czech Republic;CZ;Český Krumlov;3302;Valtéřov;602442
Czech Republic;CZ;Český Krumlov;3302;Velešín;777854
Czech Republic;CZ;Český Krumlov;3302;Velké Strážné;781274
Czech Republic;CZ;Český Krumlov;3302;Velký Jindřichov;602396
Czech Republic;CZ;Český Krumlov;3302;Větřní;781231
Czech Republic;CZ;Český Krumlov;3302;Větřní-Kaliště;750221
Czech Republic;CZ;Český Krumlov;3302;Věžovatá Pláně;793680
Czech Republic;CZ;Český Krumlov;3302;Všeměry;735922
Czech Republic;CZ;Český Krumlov;3302;Všeměry-Zátoň;781240
Czech Republic;CZ;Český Krumlov;3302;Všeměřice;744247
Czech Republic;CZ;Český Krumlov;3302;Vyšný;623016
Czech Republic;CZ;Český Krumlov;3302;Vyšší Brod;788996
Czech Republic;CZ;Český Krumlov;3302;Zadní Výtoň;734403
Czech Republic;CZ;Český Krumlov;3302;Záhorkovice;698156
Czech Republic;CZ;Český Krumlov;3302;Záhoří u Větřní;781215
Czech Republic;CZ;Český Krumlov;3302;Zahrádka;742821
Czech Republic;CZ;Český Krumlov;3302;Zahrádka u Mirkovic;695335
Czech Republic;CZ;Český Krumlov;3302;Zahrádka u Omlenic;711241
Czech Republic;CZ;Český Krumlov;3302;Záluží nad Vltavou;790826
Czech Republic;CZ;Český Krumlov;3302;Zátes;735850
Czech Republic;CZ;Český Krumlov;3302;Zátoňské Dvory;781258
Czech Republic;CZ;Český Krumlov;3302;Zdíky;615714
Czech Republic;CZ;Český Krumlov;3302;Zlatá Koruna;793043
Czech Republic;CZ;Český Krumlov;3302;Zubčice;793698
Czech Republic;CZ;Český Krumlov;3302;Zvonková;643734
Czech Republic;CZ;Český Krumlov;3302;Žaltice;695343
Czech Republic;CZ;Český Krumlov;3302;Žďár u Kaplice;739979
Czech Republic;CZ;Český Krumlov;3302;Žestov;750263
Czech Republic;CZ;Děčín;3502;Arnoltice;600431
Czech Republic;CZ;Děčín;3502;Babětín;765384
Czech Republic;CZ;Děčín;3502;Bělá u Děčína;625248
Czech Republic;CZ;Děčín;3502;Benešov nad Ploučnicí;602451
Czech Republic;CZ;Děčín;3502;Blankartice;638633
Czech Republic;CZ;Děčín;3502;Boletice nad Labem;607169
Czech Republic;CZ;Děčín;3502;Borek u Děčína;626929
Czech Republic;CZ;Děčín;3502;Brložec;627283
Czech Republic;CZ;Děčín;3502;Brtníky;612987
Czech Republic;CZ;Děčín;3502;Březiny u Děčína;614190
Czech Republic;CZ;Děčín;3502;Bynov;625230
Czech Republic;CZ;Děčín;3502;Bynovec;600440
Czech Republic;CZ;Děčín;3502;Císařský;762849
Czech Republic;CZ;Děčín;3502;Čáslav u Verneřic;780090
Czech Republic;CZ;Děčín;3502;Česká Kamenice;621285
Czech Republic;CZ;Děčín;3502;Děčín;624926
Czech Republic;CZ;Děčín;3502;Děčín-Staré Město;625035
Czech Republic;CZ;Děčín;3502;Dobkovice;626937
Czech Republic;CZ;Děčín;3502;Dobrná;627291
Czech Republic;CZ;Děčín;3502;Dolní Falknov;678767
Czech Republic;CZ;Děčín;3502;Dolní Habartice;629049
